Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
5,11,35,11,38,10,Bring-to-Hotspot
5,11,38,11,41,10,Bring-to-Hotspot
5,11,41,11,44,10,Bring-to-Hotspot
5,11,50,11,53,10,Bring-to-Hotspot
5,11,62,11,65,10,Bring-to-Hotspot
5,4,24,11,25,-5,Move to zone 11
5,11,0,4,1,-5,Move to zone 4
5,4,1,4,2,0,Wait
5,4,8,4,9,0,Wait
5,4,12,4,13,0,Wait
5,4,13,4,14,0,Wait
5,4,17,4,18,0,Wait
5,4,18,4,19,0,Wait
5,4,19,4,20,0,Wait
5,4,20,4,21,0,Wait
5,4,21,4,22,0,Wait
5,4,22,4,23,0,Wait
5,11,45,11,46,0,Wait
5,11,46,11,47,0,Wait
5,11,47,11,48,0,Wait
5,11,48,11,49,0,Wait
5,11,49,11,50,0,Wait
5,11,53,11,54,0,Wait
5,11,55,11,56,0,Wait
5,11,56,11,57,0,Wait
5,11,57,11,58,0,Wait
5,11,58,11,59,0,Wait
5,11,59,11,60,0,Wait
5,11,60,11,61,0,Wait
5,11,61,11,62,0,Wait
5,11,65,11,66,0,Wait
5,11,66,11,67,0,Wait
5,11,67,11,68,0,Wait
5,11,68,11,69,0,Wait
5,11,69,11,70,0,Wait
5,11,70,11,71,0,Wait
6,14,30,14,31,5,Beautification
6,14,31,14,32,5,Beautification
6,15,10,15,11,5,Beautification
6,15,11,15,12,5,Beautification
6,15,15,15,16,5,Beautification
6,15,22,15,23,5,Beautification
6,16,54,16,55,5,Beautification
6,14,32,14,35,10,Bring-to-Hotspot
6,14,35,14,38,10,Bring-to-Hotspot
6,14,38,14,41,10,Bring-to-Hotspot
6,14,41,14,44,10,Bring-to-Hotspot
6,14,45,14,48,10,Bring-to-Hotspot
6,14,48,14,51,10,Bring-to-Hotspot
6,15,0,15,3,10,Bring-to-Hotspot
6,15,3,15,6,10,Bring-to-Hotspot
6,15,7,15,10,10,Bring-to-Hotspot
6,15,12,15,15,10,Bring-to-Hotspot
6,15,16,15,19,10,Bring-to-Hotspot
6,15,23,15,26,10,Bring-to-Hotspot
6,15,26,15,29,10,Bring-to-Hotspot
6,16,58,16,61,10,Bring-to-Hotspot
6,16,61,16,64,10,Bring-to-Hotspot
6,16,65,16,68,10,Bring-to-Hotspot
6,16,69,16,72,10,Bring-to-Hotspot
6,14,51,16,53,-10,Move to zone 16
6,15,29,14,30,-5,Move to zone 14
6,14,44,14,45,0,Wait
6,15,6,15,7,0,Wait
6,15,19,15,20,0,Wait
6,15,20,15,21,0,Wait
6,15,21,15,22,0,Wait
6,16,53,16,54,0,Wait
6,16,55,16,56,0,Wait
6,16,56,16,57,0,Wait
6,16,57,16,58,0,Wait
6,16,64,16,65,0,Wait
6,16,68,16,69,0,Wait
