Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
1,1,17,1,18,5,Beautification
1,2,71,2,72,5,Beautification
1,1,0,1,3,10,Bring-to-Hotspot
1,1,10,1,13,10,Bring-to-Hotspot
1,1,38,1,41,10,Bring-to-Hotspot
1,2,52,2,55,10,Bring-to-Hotspot
1,2,55,2,58,10,Bring-to-Hotspot
1,2,59,2,62,10,Bring-to-Hotspot
1,2,62,2,65,10,Bring-to-Hotspot
1,2,65,2,68,10,Bring-to-Hotspot
1,2,68,2,71,10,Bring-to-Hotspot
1,1,51,2,52,-5,Move to zone 2
1,1,3,1,4,0,Wait
1,1,4,1,5,0,Wait
1,1,5,1,6,0,Wait
1,1,6,1,7,0,Wait
1,1,7,1,8,0,Wait
1,1,8,1,9,0,Wait
1,1,9,1,10,0,Wait
1,1,13,1,14,0,Wait
1,1,14,1,15,0,Wait
1,1,15,1,16,0,Wait
1,1,16,1,17,0,Wait
1,1,18,1,19,0,Wait
1,1,19,1,20,0,Wait
1,1,20,1,21,0,Wait
1,1,21,1,22,0,Wait
1,1,22,1,23,0,Wait
1,1,23,1,24,0,Wait
1,1,24,1,25,0,Wait
1,1,25,1,26,0,Wait
1,1,26,1,27,0,Wait
1,1,27,1,28,0,Wait
1,1,28,1,29,0,Wait
1,1,29,1,30,0,Wait
1,1,30,1,31,0,Wait
1,1,31,1,32,0,Wait
1,1,32,1,33,0,Wait
1,1,33,1,34,0,Wait
1,1,34,1,35,0,Wait
1,1,35,1,36,0,Wait
1,1,36,1,37,0,Wait
1,1,37,1,38,0,Wait
1,1,41,1,42,0,Wait
1,1,42,1,43,0,Wait
1,1,43,1,44,0,Wait
1,1,44,1,45,0,Wait
1,1,45,1,46,0,Wait
1,1,46,1,47,0,Wait
1,1,47,1,48,0,Wait
1,1,48,1,49,0,Wait
1,1,49,1,50,0,Wait
1,1,50,1,51,0,Wait
1,2,58,2,59,0,Wait
2,3,20,3,21,5,Beautification
2,3,26,3,27,5,Beautification
2,3,36,3,37,5,Beautification
2,4,70,4,71,5,Beautification
2,3,0,3,3,10,Bring-to-Hotspot
2,3,8,3,11,10,Bring-to-Hotspot
2,3,14,3,17,10,Bring-to-Hotspot
2,3,21,3,24,10,Bring-to-Hotspot
2,3,38,3,41,10,Bring-to-Hotspot
2,3,42,3,45,10,Bring-to-Hotspot
2,4,46,4,49,10,Bring-to-Hotspot
2,4,55,4,58,10,Bring-to-Hotspot
2,4,58,4,61,10,Bring-to-Hotspot
2,4,62,4,65,10,Bring-to-Hotspot
2,3,45,4,46,-5,Move to zone 4
2,3,3,3,4,0,Wait
2,3,4,3,5,0,Wait
2,3,5,3,6,0,Wait
2,3,6,3,7,0,Wait
2,3,7,3,8,0,Wait
2,3,11,3,12,0,Wait
2,3,12,3,13,0,Wait
2,3,13,3,14,0,Wait
2,3,17,3,18,0,Wait
2,3,18,3,19,0,Wait
2,3,19,3,20,0,Wait
2,3,24,3,25,0,Wait
2,3,25,3,26,0,Wait
2,3,27,3,28,0,Wait
2,3,28,3,29,0,Wait
2,3,29,3,30,0,Wait
2,3,30,3,31,0,Wait
2,3,31,3,32,0,Wait
2,3,32,3,33,0,Wait
2,3,33,3,34,0,Wait
2,3,34,3,35,0,Wait
2,3,35,3,36,0,Wait
2,3,37,3,38,0,Wait
2,3,41,3,42,0,Wait
2,4,49,4,50,0,Wait
2,4,50,4,51,0,Wait
2,4,51,4,52,0,Wait
2,4,52,4,53,0,Wait
2,4,53,4,54,0,Wait
2,4,54,4,55,0,Wait
2,4,61,4,62,0,Wait
2,4,65,4,66,0,Wait
2,4,66,4,67,0,Wait
2,4,67,4,68,0,Wait
2,4,68,4,69,0,Wait
2,4,69,4,70,0,Wait
2,4,71,4,72,0,Wait
3,5,3,5,4,5,Beautification
3,5,17,5,18,5,Beautification
3,6,33,6,34,5,Beautification
3,7,54,7,55,5,Beautification
3,5,0,5,3,10,Bring-to-Hotspot
3,5,4,5,7,10,Bring-to-Hotspot
3,5,11,5,14,10,Bring-to-Hotspot
3,5,14,5,17,10,Bring-to-Hotspot
3,5,18,5,21,10,Bring-to-Hotspot
3,5,22,5,25,10,Bring-to-Hotspot
3,6,27,6,30,10,Bring-to-Hotspot
3,6,30,6,33,10,Bring-to-Hotspot
3,6,35,6,38,10,Bring-to-Hotspot
3,7,46,7,49,10,Bring-to-Hotspot
3,7,49,7,52,10,Bring-to-Hotspot
3,7,55,7,58,10,Bring-to-Hotspot
3,7,62,7,65,10,Bring-to-Hotspot
3,7,65,7,68,10,Bring-to-Hotspot
3,5,26,6,27,-5,Move to zone 6
3,6,38,7,39,-5,Move to zone 7
3,5,7,5,8,0,Wait
3,5,8,5,9,0,Wait
3,5,9,5,10,0,Wait
3,5,10,5,11,0,Wait
3,5,21,5,22,0,Wait
3,5,25,5,26,0,Wait
3,6,34,6,35,0,Wait
3,7,39,7,40,0,Wait
3,7,40,7,41,0,Wait
3,7,41,7,42,0,Wait
3,7,42,7,43,0,Wait
3,7,43,7,44,0,Wait
3,7,44,7,45,0,Wait
3,7,45,7,46,0,Wait
3,7,52,7,53,0,Wait
3,7,53,7,54,0,Wait
3,7,58,7,59,0,Wait
3,7,59,7,60,0,Wait
3,7,60,7,61,0,Wait
3,7,61,7,62,0,Wait
3,7,68,7,69,0,Wait
3,7,69,7,70,0,Wait
3,7,70,7,71,0,Wait
3,7,71,7,72,0,Wait
4,8,30,8,31,5,Beautification
4,8,41,8,42,5,Beautification
4,8,45,8,46,5,Beautification
4,8,50,8,51,5,Beautification
4,8,6,8,9,10,Bring-to-Hotspot
4,8,17,8,20,10,Bring-to-Hotspot
4,8,42,8,45,10,Bring-to-Hotspot
4,8,46,8,49,10,Bring-to-Hotspot
4,8,52,8,55,10,Bring-to-Hotspot
4,8,56,8,59,10,Bring-to-Hotspot
4,8,61,8,64,10,Bring-to-Hotspot
4,8,65,8,68,10,Bring-to-Hotspot
4,8,68,8,71,10,Bring-to-Hotspot
4,8,0,8,1,0,Wait
4,8,1,8,2,0,Wait
4,8,2,8,3,0,Wait
4,8,3,8,4,0,Wait
4,8,4,8,5,0,Wait
4,8,5,8,6,0,Wait
4,8,9,8,10,0,Wait
4,8,10,8,11,0,Wait
4,8,11,8,12,0,Wait
4,8,12,8,13,0,Wait
4,8,13,8,14,0,Wait
4,8,14,8,15,0,Wait
4,8,15,8,16,0,Wait
4,8,16,8,17,0,Wait
4,8,20,8,21,0,Wait
4,8,21,8,22,0,Wait
4,8,22,8,23,0,Wait
4,8,23,8,24,0,Wait
4,8,24,8,25,0,Wait
4,8,25,8,26,0,Wait
4,8,26,8,27,0,Wait
4,8,27,8,28,0,Wait
4,8,28,8,29,0,Wait
4,8,29,8,30,0,Wait
4,8,31,8,32,0,Wait
4,8,32,8,33,0,Wait
4,8,33,8,34,0,Wait
4,8,34,8,35,0,Wait
4,8,35,8,36,0,Wait
4,8,36,8,37,0,Wait
4,8,37,8,38,0,Wait
4,8,38,8,39,0,Wait
4,8,39,8,40,0,Wait
4,8,40,8,41,0,Wait
4,8,49,8,50,0,Wait
4,8,51,8,52,0,Wait
4,8,55,8,56,0,Wait
4,8,59,8,60,0,Wait
4,8,60,8,61,0,Wait
4,8,64,8,65,0,Wait
4,8,71,8,72,0,Wait
5,9,0,9,1,5,Beautification
5,9,16,9,17,5,Beautification
5,9,25,9,26,5,Beautification
5,9,32,9,33,5,Beautification
5,14,50,14,51,5,Beautification
5,14,64,14,65,5,Beautification
5,9,1,9,4,10,Bring-to-Hotspot
5,9,4,9,7,10,Bring-to-Hotspot
5,9,7,9,10,10,Bring-to-Hotspot
5,9,10,9,13,10,Bring-to-Hotspot
5,9,13,9,16,10,Bring-to-Hotspot
5,9,18,9,21,10,Bring-to-Hotspot
5,9,21,9,24,10,Bring-to-Hotspot
5,9,26,9,29,10,Bring-to-Hotspot
5,9,29,9,32,10,Bring-to-Hotspot
5,9,33,9,36,10,Bring-to-Hotspot
5,9,36,9,39,10,Bring-to-Hotspot
5,14,41,14,44,10,Bring-to-Hotspot
5,14,46,14,49,10,Bring-to-Hotspot
5,14,52,14,55,10,Bring-to-Hotspot
5,14,55,14,58,10,Bring-to-Hotspot
5,14,58,14,61,10,Bring-to-Hotspot
5,14,66,14,69,10,Bring-to-Hotspot
5,9,39,14,41,-10,Move to zone 14
5,9,17,9,18,0,Wait
5,9,24,9,25,0,Wait
5,14,44,14,45,0,Wait
5,14,45,14,46,0,Wait
5,14,49,14,50,0,Wait
5,14,51,14,52,0,Wait
5,14,61,14,62,0,Wait
5,14,62,14,63,0,Wait
5,14,63,14,64,0,Wait
5,14,65,14,66,0,Wait
5,14,69,14,70,0,Wait
5,14,70,14,71,0,Wait
5,14,71,14,72,0,Wait
6,10,29,10,30,5,Beautification
6,10,33,10,34,5,Beautification
6,10,37,10,38,5,Beautification
6,10,47,10,48,5,Beautification
6,10,57,10,58,5,Beautification
6,10,58,10,59,5,Beautification
6,10,62,10,63,5,Beautification
6,11,0,11,1,5,Beautification
6,11,4,11,5,5,Beautification
6,11,5,11,6,5,Beautification
6,11,21,11,22,5,Beautification
