Beautificator,Zone_From,Time_From,Zone_To,Time_To,Profit,Action
8,15,28,15,29,5,Beautification
8,15,29,15,30,5,Beautification
8,16,66,16,67,5,Beautification
8,16,67,16,68,5,Beautification
8,16,68,16,69,5,Beautification
8,16,69,16,70,5,Beautification
8,16,70,16,71,5,Beautification
8,16,71,16,72,5,Beautification
8,14,41,14,44,10,Bring-to-Hotspot
8,14,44,14,47,10,Bring-to-Hotspot
8,14,48,14,51,10,Bring-to-Hotspot
8,14,51,14,54,10,Bring-to-Hotspot
8,14,54,14,57,10,Bring-to-Hotspot
8,14,58,14,61,10,Bring-to-Hotspot
8,15,1,15,4,10,Bring-to-Hotspot
8,15,5,15,8,10,Bring-to-Hotspot
8,15,9,15,12,10,Bring-to-Hotspot
8,15,12,15,15,10,Bring-to-Hotspot
8,15,15,15,18,10,Bring-to-Hotspot
8,15,19,15,22,10,Bring-to-Hotspot
8,15,22,15,25,10,Bring-to-Hotspot
8,15,30,15,33,10,Bring-to-Hotspot
8,15,33,15,36,10,Bring-to-Hotspot
8,15,36,15,39,10,Bring-to-Hotspot
8,14,64,16,66,-10,Move to zone 16
8,15,39,14,40,-5,Move to zone 14
